,Source,Target
4270,Sergei Aksyonov,Ulf Kristersson
4271,Sergei Aksyonov,Renat Karchaa
4272,Sergei Aksyonov,Olaf Scholz
4273,Sergei Aksyonov,Andrei Kartapolov
4274,Sergei Aksyonov,Grigory Karasin
4275,Sergei Aksyonov,Vyacheslav Volodin
4276,Sergei Aksyonov,Hanna Maliar
4277,Sergei Aksyonov,Narendra Modi
4278,Sergei Aksyonov,Viktor Orban
4279,Sergei Aksyonov,Greta Thunberg
4280,Sergei Aksyonov,Mike Pence
4281,Sergei Aksyonov,Andrey Ivanov
4282,Sergei Aksyonov,Li Qiang
4283,Sergei Aksyonov,Gavriil Grigorov Kremlin
4284,Sergei Aksyonov,Yevgeny Prigozhin Wagner
4285,Sergei Aksyonov,Almas Aidarov
4286,Sergei Aksyonov,Kassym-Jomart Tokayev
4287,Sergei Aksyonov,Boris Pistorius
4288,Sergei Aksyonov,Gitanas Nauseda
4289,Sergei Aksyonov,Sergei Shoigu
4290,Sergei Aksyonov,Anthony Albanese
4291,Sergei Aksyonov,Justin Trudeau
4292,Sergei Aksyonov,Alexander Matsegora
4293,Sergei Aksyonov,Mikhail Mishustin
4294,Sergei Aksyonov,Sergey Tyurin
4295,Sergei Aksyonov,Dmytro Kuleba
4296,Sergei Aksyonov,Hakan Fidan
4297,Sergei Aksyonov,Lloyd Austin
4298,Sergei Aksyonov,Pat Ryder
4299,Sergei Aksyonov,Dmitry Utkin
4300,Sergei Aksyonov,Sergei Sobyanin
4301,Sergei Aksyonov,Tayyip Erdogan
4302,Sergei Aksyonov,Pavel Krasheninniko
4303,Sergei Aksyonov,Giorgia Meloni
4304,Sergei Aksyonov,Ramzan Kadyrov
4305,Sergei Aksyonov,Valery Gerasimov
4306,Sergei Aksyonov,Ihor Terekhov
4307,Sergei Aksyonov,Vassily Golubev
4308,Andrzej Duda,Maria Zakharova
4309,Andrzej Duda,Margarita Robles
4310,Andrzej Duda,Jake Sullivan
4311,Andrzej Duda,Shigeyuki Goto
4312,Andrzej Duda,Tobias Billstrom
4313,Andrzej Duda,Yevgeny Popov
4314,Andrzej Duda,Eduard Petrov
4315,Andrzej Duda,Alexander Lukashenko
4316,Andrzej Duda,Ulf Kristersson
4317,Andrzej Duda,Renat Karchaa
4318,Andrzej Duda,Olaf Scholz
4319,Andrzej Duda,Andrei Kartapolov
4320,Andrzej Duda,Grigory Karasin
4321,Andrzej Duda,Vyacheslav Volodin
4322,Andrzej Duda,Hanna Maliar
4323,Andrzej Duda,Narendra Modi
4324,Andrzej Duda,Viktor Orban
4325,Andrzej Duda,Greta Thunberg
4326,Andrzej Duda,Mike Pence
4327,Andrzej Duda,Andrey Ivanov
4328,Andrzej Duda,Li Qiang
4329,Andrzej Duda,Gavriil Grigorov Kremlin
4330,Andrzej Duda,Yevgeny Prigozhin Wagner
4331,Andrzej Duda,Almas Aidarov
4332,Andrzej Duda,Kassym-Jomart Tokayev
4333,Andrzej Duda,Boris Pistorius
4334,Andrzej Duda,Gitanas Nauseda
4335,Andrzej Duda,Sergei Shoigu
4336,Andrzej Duda,Anthony Albanese
4337,Andrzej Duda,Justin Trudeau
4338,Andrzej Duda,Alexander Matsegora
4339,Andrzej Duda,Mikhail Mishustin
4340,Andrzej Duda,Sergey Tyurin
4341,Andrzej Duda,Dmytro Kuleba
4342,Andrzej Duda,Hakan Fidan
4343,Andrzej Duda,Lloyd Austin
4344,Andrzej Duda,Pat Ryder
4345,Andrzej Duda,Dmitry Utkin
4346,Andrzej Duda,Sergei Sobyanin
4347,Andrzej Duda,Tayyip Erdogan
4348,Andrzej Duda,Pavel Krasheninniko
4349,Andrzej Duda,Giorgia Meloni
4350,Andrzej Duda,Ramzan Kadyrov
4351,Andrzej Duda,Valery Gerasimov
4352,Andrzej Duda,Ihor Terekhov
4353,Andrzej Duda,Vassily Golubev
4354,Maria Zakharova,Margarita Robles
4355,Maria Zakharova,Jake Sullivan
4356,Maria Zakharova,Shigeyuki Goto
4357,Maria Zakharova,Tobias Billstrom
4358,Maria Zakharova,Yevgeny Popov
4359,Maria Zakharova,Eduard Petrov
4360,Maria Zakharova,Alexander Lukashenko
4361,Maria Zakharova,Ulf Kristersson
4362,Maria Zakharova,Renat Karchaa
4363,Maria Zakharova,Olaf Scholz
4364,Maria Zakharova,Andrei Kartapolov
4365,Maria Zakharova,Grigory Karasin
4366,Maria Zakharova,Vyacheslav Volodin
4367,Maria Zakharova,Hanna Maliar
4368,Maria Zakharova,Narendra Modi
4369,Maria Zakharova,Viktor Orban
4370,Maria Zakharova,Greta Thunberg
4371,Maria Zakharova,Mike Pence
4372,Maria Zakharova,Andrey Ivanov
4373,Maria Zakharova,Li Qiang
4374,Maria Zakharova,Gavriil Grigorov Kremlin
4375,Maria Zakharova,Yevgeny Prigozhin Wagner
4376,Maria Zakharova,Almas Aidarov
4377,Maria Zakharova,Kassym-Jomart Tokayev
4378,Maria Zakharova,Boris Pistorius
4379,Maria Zakharova,Gitanas Nauseda
4380,Maria Zakharova,Sergei Shoigu
4381,Maria Zakharova,Anthony Albanese
4382,Maria Zakharova,Justin Trudeau
4383,Maria Zakharova,Alexander Matsegora
4384,Maria Zakharova,Mikhail Mishustin
4385,Maria Zakharova,Sergey Tyurin
4386,Maria Zakharova,Dmytro Kuleba
4387,Maria Zakharova,Hakan Fidan
4388,Maria Zakharova,Lloyd Austin
4389,Maria Zakharova,Pat Ryder
4390,Maria Zakharova,Dmitry Utkin
4391,Maria Zakharova,Sergei Sobyanin
4392,Maria Zakharova,Tayyip Erdogan
4393,Maria Zakharova,Pavel Krasheninniko
4394,Maria Zakharova,Giorgia Meloni
4395,Maria Zakharova,Ramzan Kadyrov
4396,Maria Zakharova,Valery Gerasimov
4397,Maria Zakharova,Ihor Terekhov
4398,Maria Zakharova,Vassily Golubev
4399,Margarita Robles,Jake Sullivan
4400,Margarita Robles,Shigeyuki Goto
4401,Margarita Robles,Tobias Billstrom
4402,Margarita Robles,Yevgeny Popov
4403,Margarita Robles,Eduard Petrov
4404,Margarita Robles,Alexander Lukashenko
4405,Margarita Robles,Ulf Kristersson
4406,Margarita Robles,Renat Karchaa
4407,Margarita Robles,Olaf Scholz
4408,Margarita Robles,Andrei Kartapolov
4409,Margarita Robles,Grigory Karasin
4410,Margarita Robles,Vyacheslav Volodin
4411,Margarita Robles,Hanna Maliar
4412,Margarita Robles,Narendra Modi
4413,Margarita Robles,Viktor Orban
4414,Margarita Robles,Greta Thunberg
4415,Margarita Robles,Mike Pence
4416,Margarita Robles,Andrey Ivanov
4417,Margarita Robles,Li Qiang
4418,Margarita Robles,Gavriil Grigorov Kremlin
4419,Margarita Robles,Yevgeny Prigozhin Wagner
4420,Margarita Robles,Almas Aidarov
4421,Margarita Robles,Kassym-Jomart Tokayev
4422,Margarita Robles,Boris Pistorius
4423,Margarita Robles,Gitanas Nauseda
4424,Margarita Robles,Sergei Shoigu
4425,Margarita Robles,Anthony Albanese
4426,Margarita Robles,Justin Trudeau
4427,Margarita Robles,Alexander Matsegora
4428,Margarita Robles,Mikhail Mishustin
4429,Margarita Robles,Sergey Tyurin
4430,Margarita Robles,Dmytro Kuleba
4431,Margarita Robles,Hakan Fidan
4432,Margarita Robles,Lloyd Austin
4433,Margarita Robles,Pat Ryder
4434,Margarita Robles,Dmitry Utkin
4435,Margarita Robles,Sergei Sobyanin
4436,Margarita Robles,Tayyip Erdogan
4437,Margarita Robles,Pavel Krasheninniko
4438,Margarita Robles,Giorgia Meloni
4439,Margarita Robles,Ramzan Kadyrov
4440,Margarita Robles,Valery Gerasimov
4441,Margarita Robles,Ihor Terekhov
4442,Margarita Robles,Vassily Golubev
4443,Jake Sullivan,Shigeyuki Goto
4444,Jake Sullivan,Tobias Billstrom
4445,Jake Sullivan,Yevgeny Popov
4446,Jake Sullivan,Eduard Petrov
4447,Jake Sullivan,Alexander Lukashenko
4448,Jake Sullivan,Ulf Kristersson
4449,Jake Sullivan,Renat Karchaa
4450,Jake Sullivan,Olaf Scholz
4451,Jake Sullivan,Andrei Kartapolov
4452,Jake Sullivan,Grigory Karasin
4453,Jake Sullivan,Vyacheslav Volodin
4454,Jake Sullivan,Hanna Maliar
4455,Jake Sullivan,Narendra Modi
4456,Jake Sullivan,Viktor Orban
4457,Jake Sullivan,Greta Thunberg
4458,Jake Sullivan,Mike Pence
4459,Jake Sullivan,Andrey Ivanov
4460,Jake Sullivan,Li Qiang
4461,Jake Sullivan,Gavriil Grigorov Kremlin
4462,Jake Sullivan,Yevgeny Prigozhin Wagner
4463,Jake Sullivan,Almas Aidarov
4464,Jake Sullivan,Kassym-Jomart Tokayev
4465,Jake Sullivan,Boris Pistorius
4466,Jake Sullivan,Gitanas Nauseda
4467,Jake Sullivan,Sergei Shoigu
4468,Jake Sullivan,Anthony Albanese
4469,Jake Sullivan,Justin Trudeau
4470,Jake Sullivan,Alexander Matsegora
4471,Jake Sullivan,Mikhail Mishustin
4472,Jake Sullivan,Sergey Tyurin
4473,Jake Sullivan,Dmytro Kuleba
4474,Jake Sullivan,Hakan Fidan
4475,Jake Sullivan,Lloyd Austin
4476,Jake Sullivan,Pat Ryder
4477,Jake Sullivan,Dmitry Utkin
4478,Jake Sullivan,Sergei Sobyanin
4479,Jake Sullivan,Tayyip Erdogan
4480,Jake Sullivan,Pavel Krasheninniko
4481,Jake Sullivan,Giorgia Meloni
4482,Jake Sullivan,Ramzan Kadyrov
4483,Jake Sullivan,Valery Gerasimov
4484,Jake Sullivan,Ihor Terekhov
4485,Jake Sullivan,Vassily Golubev
4486,Shigeyuki Goto,Tobias Billstrom
4487,Shigeyuki Goto,Yevgeny Popov
4488,Shigeyuki Goto,Eduard Petrov
4489,Shigeyuki Goto,Alexander Lukashenko
4490,Shigeyuki Goto,Ulf Kristersson
4491,Shigeyuki Goto,Renat Karchaa
4492,Shigeyuki Goto,Olaf Scholz
4493,Shigeyuki Goto,Andrei Kartapolov
4494,Shigeyuki Goto,Grigory Karasin
4495,Shigeyuki Goto,Vyacheslav Volodin
4496,Shigeyuki Goto,Hanna Maliar
4497,Shigeyuki Goto,Narendra Modi
4498,Shigeyuki Goto,Viktor Orban
4499,Shigeyuki Goto,Greta Thunberg
4500,Shigeyuki Goto,Mike Pence
4501,Shigeyuki Goto,Andrey Ivanov
4502,Shigeyuki Goto,Li Qiang
4503,Shigeyuki Goto,Gavriil Grigorov Kremlin
4504,Shigeyuki Goto,Yevgeny Prigozhin Wagner
4505,Shigeyuki Goto,Almas Aidarov
4506,Shigeyuki Goto,Kassym-Jomart Tokayev
4507,Shigeyuki Goto,Boris Pistorius
4508,Shigeyuki Goto,Gitanas Nauseda
4509,Shigeyuki Goto,Sergei Shoigu
4510,Shigeyuki Goto,Anthony Albanese
4511,Shigeyuki Goto,Justin Trudeau
4512,Shigeyuki Goto,Alexander Matsegora
4513,Shigeyuki Goto,Mikhail Mishustin
4514,Shigeyuki Goto,Sergey Tyurin
4515,Shigeyuki Goto,Dmytro Kuleba
4516,Shigeyuki Goto,Hakan Fidan
4517,Shigeyuki Goto,Lloyd Austin
4518,Shigeyuki Goto,Pat Ryder
4519,Shigeyuki Goto,Dmitry Utkin
4520,Shigeyuki Goto,Sergei Sobyanin
4521,Shigeyuki Goto,Tayyip Erdogan
4522,Shigeyuki Goto,Pavel Krasheninniko
4523,Shigeyuki Goto,Giorgia Meloni
4524,Shigeyuki Goto,Ramzan Kadyrov
4525,Shigeyuki Goto,Valery Gerasimov
4526,Shigeyuki Goto,Ihor Terekhov
4527,Shigeyuki Goto,Vassily Golubev
4528,Tobias Billstrom,Yevgeny Popov
4529,Tobias Billstrom,Eduard Petrov
4530,Tobias Billstrom,Alexander Lukashenko
4531,Tobias Billstrom,Ulf Kristersson
4532,Tobias Billstrom,Renat Karchaa
4533,Tobias Billstrom,Olaf Scholz
4534,Tobias Billstrom,Andrei Kartapolov
4535,Tobias Billstrom,Grigory Karasin
4536,Tobias Billstrom,Vyacheslav Volodin
4537,Tobias Billstrom,Hanna Maliar
4538,Tobias Billstrom,Narendra Modi
4539,Tobias Billstrom,Viktor Orban
4540,Tobias Billstrom,Greta Thunberg
4541,Tobias Billstrom,Mike Pence
4542,Tobias Billstrom,Andrey Ivanov
4543,Tobias Billstrom,Li Qiang
4544,Tobias Billstrom,Gavriil Grigorov Kremlin
4545,Tobias Billstrom,Yevgeny Prigozhin Wagner
4546,Tobias Billstrom,Almas Aidarov
4547,Tobias Billstrom,Kassym-Jomart Tokayev
4548,Tobias Billstrom,Boris Pistorius
4549,Tobias Billstrom,Gitanas Nauseda
4550,Tobias Billstrom,Sergei Shoigu
4551,Tobias Billstrom,Anthony Albanese
4552,Tobias Billstrom,Justin Trudeau
4553,Tobias Billstrom,Alexander Matsegora
4554,Tobias Billstrom,Mikhail Mishustin
4555,Tobias Billstrom,Sergey Tyurin
4556,Tobias Billstrom,Dmytro Kuleba
4557,Tobias Billstrom,Hakan Fidan
4558,Tobias Billstrom,Lloyd Austin
4559,Tobias Billstrom,Pat Ryder
4560,Tobias Billstrom,Dmitry Utkin
4561,Tobias Billstrom,Sergei Sobyanin
4562,Tobias Billstrom,Tayyip Erdogan
4563,Tobias Billstrom,Pavel Krasheninniko
4564,Tobias Billstrom,Giorgia Meloni
4565,Tobias Billstrom,Ramzan Kadyrov
4566,Tobias Billstrom,Valery Gerasimov
4567,Tobias Billstrom,Ihor Terekhov
4568,Tobias Billstrom,Vassily Golubev
4569,Yevgeny Popov,Eduard Petrov
4570,Yevgeny Popov,Alexander Lukashenko
4571,Yevgeny Popov,Ulf Kristersson
4572,Yevgeny Popov,Renat Karchaa
4573,Yevgeny Popov,Olaf Scholz
4574,Yevgeny Popov,Andrei Kartapolov
4575,Yevgeny Popov,Grigory Karasin
4576,Yevgeny Popov,Vyacheslav Volodin
4577,Yevgeny Popov,Hanna Maliar
4578,Yevgeny Popov,Narendra Modi
4579,Yevgeny Popov,Viktor Orban
4580,Yevgeny Popov,Greta Thunberg
4581,Yevgeny Popov,Mike Pence
4582,Yevgeny Popov,Andrey Ivanov
4583,Yevgeny Popov,Li Qiang
4584,Yevgeny Popov,Gavriil Grigorov Kremlin
4585,Yevgeny Popov,Yevgeny Prigozhin Wagner
4586,Yevgeny Popov,Almas Aidarov
4587,Yevgeny Popov,Kassym-Jomart Tokayev
4588,Yevgeny Popov,Boris Pistorius
4589,Yevgeny Popov,Gitanas Nauseda
4590,Yevgeny Popov,Sergei Shoigu
4591,Yevgeny Popov,Anthony Albanese
4592,Yevgeny Popov,Justin Trudeau
4593,Yevgeny Popov,Alexander Matsegora
4594,Yevgeny Popov,Mikhail Mishustin
4595,Yevgeny Popov,Sergey Tyurin
4596,Yevgeny Popov,Dmytro Kuleba
4597,Yevgeny Popov,Hakan Fidan
4598,Yevgeny Popov,Lloyd Austin
4599,Yevgeny Popov,Pat Ryder
4600,Yevgeny Popov,Dmitry Utkin
4601,Yevgeny Popov,Sergei Sobyanin
4602,Yevgeny Popov,Tayyip Erdogan
4603,Yevgeny Popov,Pavel Krasheninniko
4604,Yevgeny Popov,Giorgia Meloni
4605,Yevgeny Popov,Ramzan Kadyrov
4606,Yevgeny Popov,Valery Gerasimov
4607,Yevgeny Popov,Ihor Terekhov
4608,Yevgeny Popov,Vassily Golubev
4609,Eduard Petrov,Alexander Lukashenko
4610,Eduard Petrov,Ulf Kristersson
4611,Eduard Petrov,Renat Karchaa
4612,Eduard Petrov,Olaf Scholz
4613,Eduard Petrov,Andrei Kartapolov
4614,Eduard Petrov,Grigory Karasin
4615,Eduard Petrov,Vyacheslav Volodin
4616,Eduard Petrov,Hanna Maliar
4617,Eduard Petrov,Narendra Modi
4618,Eduard Petrov,Viktor Orban
4619,Eduard Petrov,Greta Thunberg
4620,Eduard Petrov,Mike Pence
4621,Eduard Petrov,Andrey Ivanov
4622,Eduard Petrov,Li Qiang
4623,Eduard Petrov,Gavriil Grigorov Kremlin
4624,Eduard Petrov,Yevgeny Prigozhin Wagner
4625,Eduard Petrov,Almas Aidarov
4626,Eduard Petrov,Kassym-Jomart Tokayev
4627,Eduard Petrov,Boris Pistorius
4628,Eduard Petrov,Gitanas Nauseda
4629,Eduard Petrov,Sergei Shoigu
4630,Eduard Petrov,Anthony Albanese
4631,Eduard Petrov,Justin Trudeau
4632,Eduard Petrov,Alexander Matsegora
4633,Eduard Petrov,Mikhail Mishustin
4634,Eduard Petrov,Sergey Tyurin
4635,Eduard Petrov,Dmytro Kuleba
4636,Eduard Petrov,Hakan Fidan
4637,Eduard Petrov,Lloyd Austin
4638,Eduard Petrov,Pat Ryder
4639,Eduard Petrov,Dmitry Utkin
4640,Eduard Petrov,Sergei Sobyanin
4641,Eduard Petrov,Tayyip Erdogan
4642,Eduard Petrov,Pavel Krasheninniko
4643,Eduard Petrov,Giorgia Meloni
4644,Eduard Petrov,Ramzan Kadyrov
4645,Eduard Petrov,Valery Gerasimov
4646,Eduard Petrov,Ihor Terekhov
4647,Eduard Petrov,Vassily Golubev
4648,Alexander Lukashenko,Ulf Kristersson
4649,Alexander Lukashenko,Renat Karchaa
4650,Alexander Lukashenko,Olaf Scholz
4651,Alexander Lukashenko,Andrei Kartapolov
4652,Alexander Lukashenko,Grigory Karasin
4653,Alexander Lukashenko,Vyacheslav Volodin
4654,Alexander Lukashenko,Hanna Maliar
4655,Alexander Lukashenko,Narendra Modi
4656,Alexander Lukashenko,Viktor Orban
4657,Alexander Lukashenko,Greta Thunberg
4658,Alexander Lukashenko,Mike Pence
4659,Alexander Lukashenko,Andrey Ivanov
4660,Alexander Lukashenko,Li Qiang
4661,Alexander Lukashenko,Gavriil Grigorov Kremlin
4662,Alexander Lukashenko,Yevgeny Prigozhin Wagner
4663,Alexander Lukashenko,Almas Aidarov
4664,Alexander Lukashenko,Kassym-Jomart Tokayev
4665,Alexander Lukashenko,Boris Pistorius
4666,Alexander Lukashenko,Gitanas Nauseda
4667,Alexander Lukashenko,Sergei Shoigu
4668,Alexander Lukashenko,Anthony Albanese
4669,Alexander Lukashenko,Justin Trudeau
4670,Alexander Lukashenko,Alexander Matsegora
4671,Alexander Lukashenko,Mikhail Mishustin
4672,Alexander Lukashenko,Sergey Tyurin
4673,Alexander Lukashenko,Dmytro Kuleba
4674,Alexander Lukashenko,Hakan Fidan
4675,Alexander Lukashenko,Lloyd Austin
4676,Alexander Lukashenko,Pat Ryder
4677,Alexander Lukashenko,Dmitry Utkin
4678,Alexander Lukashenko,Sergei Sobyanin
4679,Alexander Lukashenko,Tayyip Erdogan
4680,Alexander Lukashenko,Pavel Krasheninniko
4681,Alexander Lukashenko,Giorgia Meloni
4682,Alexander Lukashenko,Ramzan Kadyrov
4683,Alexander Lukashenko,Valery Gerasimov
4684,Alexander Lukashenko,Ihor Terekhov
4685,Alexander Lukashenko,Vassily Golubev
4686,Ulf Kristersson,Renat Karchaa
4687,Ulf Kristersson,Olaf Scholz
4688,Ulf Kristersson,Andrei Kartapolov
4689,Ulf Kristersson,Grigory Karasin
4690,Ulf Kristersson,Vyacheslav Volodin
4691,Ulf Kristersson,Hanna Maliar
4692,Ulf Kristersson,Narendra Modi
4693,Ulf Kristersson,Viktor Orban
4694,Ulf Kristersson,Greta Thunberg
4695,Ulf Kristersson,Mike Pence
4696,Ulf Kristersson,Andrey Ivanov
4697,Ulf Kristersson,Li Qiang
4698,Ulf Kristersson,Gavriil Grigorov Kremlin
4699,Ulf Kristersson,Yevgeny Prigozhin Wagner
4700,Ulf Kristersson,Almas Aidarov
4701,Ulf Kristersson,Kassym-Jomart Tokayev
4702,Ulf Kristersson,Boris Pistorius
4703,Ulf Kristersson,Gitanas Nauseda
4704,Ulf Kristersson,Sergei Shoigu
4705,Ulf Kristersson,Anthony Albanese
4706,Ulf Kristersson,Justin Trudeau
4707,Ulf Kristersson,Alexander Matsegora
4708,Ulf Kristersson,Mikhail Mishustin
4709,Ulf Kristersson,Sergey Tyurin
4710,Ulf Kristersson,Dmytro Kuleba
4711,Ulf Kristersson,Hakan Fidan
4712,Ulf Kristersson,Lloyd Austin
4713,Ulf Kristersson,Pat Ryder
4714,Ulf Kristersson,Dmitry Utkin
4715,Ulf Kristersson,Sergei Sobyanin
4716,Ulf Kristersson,Tayyip Erdogan
4717,Ulf Kristersson,Pavel Krasheninniko
4718,Ulf Kristersson,Giorgia Meloni
4719,Ulf Kristersson,Ramzan Kadyrov
4720,Ulf Kristersson,Valery Gerasimov
4721,Ulf Kristersson,Ihor Terekhov
4722,Ulf Kristersson,Vassily Golubev
4723,Renat Karchaa,Olaf Scholz
4724,Renat Karchaa,Andrei Kartapolov
4725,Renat Karchaa,Grigory Karasin
4726,Renat Karchaa,Vyacheslav Volodin
4727,Renat Karchaa,Hanna Maliar
4728,Renat Karchaa,Narendra Modi
4729,Renat Karchaa,Viktor Orban
4730,Renat Karchaa,Greta Thunberg
4731,Renat Karchaa,Mike Pence
4732,Renat Karchaa,Andrey Ivanov
4733,Renat Karchaa,Li Qiang
4734,Renat Karchaa,Gavriil Grigorov Kremlin
4735,Renat Karchaa,Yevgeny Prigozhin Wagner
4736,Renat Karchaa,Almas Aidarov
4737,Renat Karchaa,Kassym-Jomart Tokayev
4738,Renat Karchaa,Boris Pistorius
4739,Renat Karchaa,Gitanas Nauseda
4740,Renat Karchaa,Sergei Shoigu
4741,Renat Karchaa,Anthony Albanese
4742,Renat Karchaa,Justin Trudeau
4743,Renat Karchaa,Alexander Matsegora
4744,Renat Karchaa,Mikhail Mishustin
4745,Renat Karchaa,Sergey Tyurin
4746,Renat Karchaa,Dmytro Kuleba
4747,Renat Karchaa,Hakan Fidan
4748,Renat Karchaa,Lloyd Austin
4749,Renat Karchaa,Pat Ryder
4750,Renat Karchaa,Dmitry Utkin
4751,Renat Karchaa,Sergei Sobyanin
4752,Renat Karchaa,Tayyip Erdogan
4753,Renat Karchaa,Pavel Krasheninniko
4754,Renat Karchaa,Giorgia Meloni
4755,Renat Karchaa,Ramzan Kadyrov
4756,Renat Karchaa,Valery Gerasimov
4757,Renat Karchaa,Ihor Terekhov
4758,Renat Karchaa,Vassily Golubev
4759,Olaf Scholz,Andrei Kartapolov
4760,Olaf Scholz,Grigory Karasin
4761,Olaf Scholz,Vyacheslav Volodin
4762,Olaf Scholz,Hanna Maliar
4763,Olaf Scholz,Narendra Modi
4764,Olaf Scholz,Viktor Orban
4765,Olaf Scholz,Greta Thunberg
4766,Olaf Scholz,Mike Pence
4767,Olaf Scholz,Andrey Ivanov
4768,Olaf Scholz,Li Qiang
4769,Olaf Scholz,Gavriil Grigorov Kremlin
4770,Olaf Scholz,Yevgeny Prigozhin Wagner
4771,Olaf Scholz,Almas Aidarov
4772,Olaf Scholz,Kassym-Jomart Tokayev
4773,Olaf Scholz,Boris Pistorius
4774,Olaf Scholz,Gitanas Nauseda
4775,Olaf Scholz,Sergei Shoigu
4776,Olaf Scholz,Anthony Albanese
4777,Olaf Scholz,Justin Trudeau
4778,Olaf Scholz,Alexander Matsegora
4779,Olaf Scholz,Mikhail Mishustin
4780,Olaf Scholz,Sergey Tyurin
4781,Olaf Scholz,Dmytro Kuleba
4782,Olaf Scholz,Hakan Fidan
4783,Olaf Scholz,Lloyd Austin
4784,Olaf Scholz,Pat Ryder
4785,Olaf Scholz,Dmitry Utkin
4786,Olaf Scholz,Sergei Sobyanin
4787,Olaf Scholz,Tayyip Erdogan
4788,Olaf Scholz,Pavel Krasheninniko
4789,Olaf Scholz,Giorgia Meloni
4790,Olaf Scholz,Ramzan Kadyrov
4791,Olaf Scholz,Valery Gerasimov
4792,Olaf Scholz,Ihor Terekhov
4793,Olaf Scholz,Vassily Golubev
4794,Andrei Kartapolov,Grigory Karasin
4795,Andrei Kartapolov,Vyacheslav Volodin
4796,Andrei Kartapolov,Hanna Maliar
4797,Andrei Kartapolov,Narendra Modi
4798,Andrei Kartapolov,Viktor Orban
4799,Andrei Kartapolov,Greta Thunberg
4800,Andrei Kartapolov,Mike Pence
4801,Andrei Kartapolov,Andrey Ivanov
4802,Andrei Kartapolov,Li Qiang
4803,Andrei Kartapolov,Gavriil Grigorov Kremlin
4804,Andrei Kartapolov,Yevgeny Prigozhin Wagner
4805,Andrei Kartapolov,Almas Aidarov
4806,Andrei Kartapolov,Kassym-Jomart Tokayev
4807,Andrei Kartapolov,Boris Pistorius
4808,Andrei Kartapolov,Gitanas Nauseda
4809,Andrei Kartapolov,Sergei Shoigu
4810,Andrei Kartapolov,Anthony Albanese
4811,Andrei Kartapolov,Justin Trudeau
4812,Andrei Kartapolov,Alexander Matsegora
4813,Andrei Kartapolov,Mikhail Mishustin
4814,Andrei Kartapolov,Sergey Tyurin
4815,Andrei Kartapolov,Dmytro Kuleba
4816,Andrei Kartapolov,Hakan Fidan
4817,Andrei Kartapolov,Lloyd Austin
4818,Andrei Kartapolov,Pat Ryder
4819,Andrei Kartapolov,Dmitry Utkin
4820,Andrei Kartapolov,Sergei Sobyanin
4821,Andrei Kartapolov,Tayyip Erdogan
4822,Andrei Kartapolov,Pavel Krasheninniko
4823,Andrei Kartapolov,Giorgia Meloni
4824,Andrei Kartapolov,Ramzan Kadyrov
4825,Andrei Kartapolov,Valery Gerasimov
4826,Andrei Kartapolov,Ihor Terekhov
4827,Andrei Kartapolov,Vassily Golubev
4828,Grigory Karasin,Vyacheslav Volodin
4829,Grigory Karasin,Hanna Maliar
4830,Grigory Karasin,Narendra Modi
4831,Grigory Karasin,Viktor Orban
4832,Grigory Karasin,Greta Thunberg
4833,Grigory Karasin,Mike Pence
4834,Grigory Karasin,Andrey Ivanov
4835,Grigory Karasin,Li Qiang
4836,Grigory Karasin,Gavriil Grigorov Kremlin
4837,Grigory Karasin,Yevgeny Prigozhin Wagner
4838,Grigory Karasin,Almas Aidarov
4839,Grigory Karasin,Kassym-Jomart Tokayev
4840,Grigory Karasin,Boris Pistorius
4841,Grigory Karasin,Gitanas Nauseda
4842,Grigory Karasin,Sergei Shoigu
4843,Grigory Karasin,Anthony Albanese
4844,Grigory Karasin,Justin Trudeau
4845,Grigory Karasin,Alexander Matsegora
4846,Grigory Karasin,Mikhail Mishustin
4847,Grigory Karasin,Sergey Tyurin
4848,Grigory Karasin,Dmytro Kuleba
4849,Grigory Karasin,Hakan Fidan
4850,Grigory Karasin,Lloyd Austin
4851,Grigory Karasin,Pat Ryder
4852,Grigory Karasin,Dmitry Utkin
4853,Grigory Karasin,Sergei Sobyanin
4854,Grigory Karasin,Tayyip Erdogan
4855,Grigory Karasin,Pavel Krasheninniko
4856,Grigory Karasin,Giorgia Meloni
4857,Grigory Karasin,Ramzan Kadyrov
4858,Grigory Karasin,Valery Gerasimov
4859,Grigory Karasin,Ihor Terekhov
4860,Grigory Karasin,Vassily Golubev
4861,Vyacheslav Volodin,Hanna Maliar
4862,Vyacheslav Volodin,Narendra Modi
4863,Vyacheslav Volodin,Viktor Orban
4864,Vyacheslav Volodin,Greta Thunberg
4865,Vyacheslav Volodin,Mike Pence
4866,Vyacheslav Volodin,Andrey Ivanov
4867,Vyacheslav Volodin,Li Qiang
4868,Vyacheslav Volodin,Gavriil Grigorov Kremlin
4869,Vyacheslav Volodin,Yevgeny Prigozhin Wagner
4870,Vyacheslav Volodin,Almas Aidarov
4871,Vyacheslav Volodin,Kassym-Jomart Tokayev
4872,Vyacheslav Volodin,Boris Pistorius
4873,Vyacheslav Volodin,Gitanas Nauseda
4874,Vyacheslav Volodin,Sergei Shoigu
4875,Vyacheslav Volodin,Anthony Albanese
4876,Vyacheslav Volodin,Justin Trudeau
4877,Vyacheslav Volodin,Alexander Matsegora
4878,Vyacheslav Volodin,Mikhail Mishustin
4879,Vyacheslav Volodin,Sergey Tyurin
4880,Vyacheslav Volodin,Dmytro Kuleba
